NO	Classification	Language	Course Name	Course ID	Training Hours
473	Leadership	English (US)	2-Minute Tips for Senior Leaders	4a51fcd9-951e-5559-84f9-9b65106900af	0.45
474	Leadership	English (US)	A Great Place to Work for All (getAbstract Summary)	53e5322d-5d8f-50bf-82fc-e1422a53ff6c	0.13
475	Leadership	English (US)	A Manager's Guide to Conducting Effective One-on-One Meetings	87411777-838c-563b-8179-5d591a7883ed	1.1
476	Leadership	English (US)	A Manager's Guide to Inclusive Teams	d4472177-8e5e-57ee-a17d-4aed6a56bf02	0.77
477	Leadership	English (US)	A Navy SEAL's Surprising Key to Building Unstoppable Teams: Caring	92236844-03aa-5a35-a236-1d97e8ff468c	0.38
478	Leadership	English (US)	Adapting Leadership to Behavioral Styles	feed07c3-15a8-5a3f-882a-c92ee744acb7	1.08
479	Leadership	English (US)	Adaptive Project Leadership	5697acd9-74af-5353-b7d9-9cee26dd3e46	0.78
480	Leadership	English (US)	Addressing Unconscious Bias as a Leader	02b9ebd5-af84-532d-a605-91a6944c86a8	0.63
481	Leadership	English (US)	Administrative Professional Tips	9199c8b1-10eb-5d72-8b97-8fa2584f6101	3.03
482	Leadership	English (US)	Adopting the Habits of Elite Performers	6067280b-4b18-52d9-b057-117d93b068fa	0.43
483	Leadership	English (US)	Advancing Women of Color: Go from the First and Few to the Many	c68309d2-d61e-5770-ae27-42a93e54cf35	0.75
484	Leadership	English (US)	Agile Project Leadership	fb0e9afa-a47c-5745-9daa-86e6a2572e2b	0.68
485	Leadership	English (US)	Bad Boss: Dealing with a Difficult Manager	cb89d716-3c7a-50d7-92a0-d86cc55ab113	1.32
486	Leadership	English (US)	Be More Productive: Take Small Steps, Have Big Goals	0744c957-51e0-5e3d-8ef7-0259e3e2a7a1	0.45
487	Leadership	English (US)	Be the Manager Who Fights for Their Team	be9f092e-6899-5740-866a-fd423829f841	0.53
488	Leadership	English (US)	Becoming the Manager that Your Team Wants	f41ad1da-b152-5a18-9eec-f6d18ebad66c	0.53
489	Leadership	English (US)	Body Language for Leaders and Managers	ef4b0828-d9ad-5fb1-8d74-b55b1807014d	0.82
490	Leadership	English (US)	Boosting Your Team's Productivity	2d41ed19-da23-59e2-8c17-9720f8fe3fe8	0.65
491	Leadership	English (US)	Build Your Team's Agility and Resilience	548f25dc-b3a9-547c-b736-9ea064a62e6b	0.62
492	Leadership	English (US)	Building a Better Relationship with Your Boss	2c300a83-237c-5f5c-bdad-31843cce4eb2	0.62
493	Leadership	English (US)	Building Accountability into Your Culture	a376773a-a6a0-56b6-94f6-9ba6bfd9d406	0.48
494	Leadership	English (US)	Building Connection and Engagement in Virtual Teams	2c157b4b-527f-507f-bb2f-9a0491f351a2	0.68
495	Leadership	English (US)	Building Creative Organizations	6af44daf-babf-57f5-a82b-3c6b17b1f9f6	1.05
496	Leadership	English (US)	Building High-Performance Teams	ec8e90ee-eff4-591a-9956-d8e5a9f1e285	1.83
497	Leadership	English (US)	Building Trust	cef17a6b-847e-50b5-bb28-28598b3f67af	0.9
498	Leadership	English (US)	Building Your Team	41d7494d-2175-5595-95a2-889e5dff96b3	0.9
499	Leadership	English (US)	Building Your Visibility Online as a Remote Leader	c4b8decd-7baa-569e-9af2-ef40d3fcc775	0.52
500	Leadership	English (US)	Business Operations: Staying Organized While Under Pressure	6d9ac379-1745-55d9-9db0-9394130657b9	0.67
501	Leadership	English (US)	Charlene Li on Digital Leadership	32b91772-c97f-5e05-ad66-93cba97a23f7	0.97
502	Leadership	English (US)	CMO Foundations: Measuring Marketing Effectiveness (ROI)	3b3edd2d-56d1-56df-868f-df720eaa7f2d	0.72
503	Leadership	English (US)	Coach Your Team to Learn, Stretch, and Grow	3b185ad4-32c3-52ee-ab08-7dc65f369633	0.75
504	Leadership	English (US)	Collaborative Leadership	2141090e-7b2f-550c-8629-a53cf7b57b67	0.58
505	Leadership	English (US)	Communicating with Clarity as a Manager	c5fc78a9-6806-5500-a272-2eee44c5e663	0.75
506	Leadership	English (US)	Connectable: Moving Your Team from Isolated to All In (Book Bite)	f62d1a49-3ea4-5e23-a76e-789f633c6d2a	0.32
507	Leadership	English (US)	Considering Transferable Skills in Talent Acquisition and Retention	ab1825b2-cb18-5aa1-9eb4-8b5d55008688	0.58
508	Leadership	English (US)	Counterintuitive Leadership Strategies for a VUCA (Volatile, Uncertain, Complex, Ambiguous) Environment	63d6a045-64b9-5f73-b05b-c547a833d2ad	0.95
509	Leadership	English (US)	Creating a Culture of Collaboration	ccfe9e5c-a48d-5e2b-b7cf-e19935f5106e	0.43
510	Leadership	English (US)	Creating a Culture of Learning	aff448bf-d001-5370-a3ab-4433bf33892c	0.73
511	Leadership	English (US)	Culture of Kaizen	18d7a9e8-8263-5829-ab3b-c082a47cd0b5	1.57
512	Leadership	English (US)	Deep Work: Rules for Focused Success in a Distracted World (Blinkist Summary)	5ce27189-f88e-5b87-a5e2-512c2f31c450	0.15
513	Leadership	English (US)	Delivering Results Effectively	297880c5-95da-564f-9036-caa78cfcbd60	0.9
514	Leadership	English (US)	Developing Assertive Leadership	eb1ed69c-3d35-5d53-b79f-7c960e5f6b38	1
515	Leadership	English (US)	Developing Leadership Presence as a Latino Leader	4e13f416-d86f-52bf-a018-621bcfc5377b	1.42
516	Leadership	English (US)	Developing Organizational Awareness	97230ca2-9621-525c-a573-44f448886fb9	0.63
517	Leadership	English (US)	Difficult Conversations about Politics at Work	02ed7e8a-ca20-5b74-beb1-aa657fe318b9	0.4
518	Leadership	English (US)	Digital Body Language	bc20c080-3358-5b3b-b29f-033ed49163cf	0.42
519	Leadership	English (US)	Digital Networking Strategies	d6ae8755-9021-5afc-91d0-6ec88cc2c506	0.67
520	Leadership	English (US)	Discovering Your Strengths	5dcf0cda-6985-5f2c-8e49-f4c0d301ea70	0.92
521	Leadership	English (US)	Do the Work: Overcome Resistance (Blinkist Summary)	9f9b7da4-4c9c-5d61-8d6a-5e93c0cd1bfd	0.15
522	Leadership	English (US)	Dream Teams: Working Together without Falling Apart (Blinkist Summary)	e8778425-c7b5-5aa0-aab2-5f2fb826a95c	0.4
523	Leadership	English (US)	Driving Organizational Accountability for Diversity, Equity, Inclusion and Belonging	ed576408-db23-5a45-ac24-ae5a9816c4b9	1.02
524	Leadership	English (US)	Entrepreneurship: Finding and Testing Your Business Idea	b76b8c3f-e114-5871-935d-92cd55bafee5	0.68
525	Leadership	English (US)	Essentials of Team Collaboration	e0699614-0acc-51e6-a8d9-ef021fe957d1	0.53
526	Leadership	English (US)	Executing on Innovation: A Process That Scales	a9b59837-d43d-55c0-86ce-349526d6e10a	0.82
527	Leadership	English (US)	Executive Presence: Tips for Women	cfb4dd3a-fa18-5b43-828e-f830d1eb1b5e	0.6
528	Leadership	English (US)	Facilitate a Standout Team Innovation Session	8a3bdd4f-0181-50a7-bb2d-26cd04b06bd6	0.97
529	Leadership	English (US)	Fearless Project Management: Becoming More Assertive	8efd4d68-aded-59ca-9b97-19111f8c6055	0.72
530	Leadership	English (US)	Finding and Doing the One Thing	644d8773-20ba-5839-8c16-5d43b865518d	0.35
531	Leadership	English (US)	Focusing on the Bottom Line as an Employee	3cfef30a-d819-5dc4-b961-b10b0f216e12	0.67
532	Leadership	English (US)	Former Fortune 100 CEO Ron Williams (Thirty Minute Mentors)	cdd0b5b3-ef77-5ccc-970f-6303950a328c	0.52
533	Leadership	English (US)	Fostering Belonging and Inclusion for Managers and Leaders	ae09b887-4ca0-58e0-b623-a361679a4461	0.68
534	Leadership	English (US)	Fostering Belonging as a Leader	7c1f02f8-af8b-5b0a-ba92-ff027972445f	0.52
535	Leadership	English (US)	Fred Kofman on Accountability	f8a2b525-c56c-5db8-ac96-aae97f2e38b4	1.17
536	Leadership	English (US)	Fred Kofman on Managing Conflict	3bfb2af6-cd75-587b-b082-356332de0f44	0.98
537	Leadership	English (US)	Getting Things Done	6371a79a-ee82-55cc-bd18-dfc1e65a99b5	0.5
538	Leadership	English (US)	Gretchen Rubin on Creating Great Workplace Habits	085de3c2-c626-55f8-b49f-f4d8801d0330	0.65
539	Leadership	English (US)	Guy Kawasaki on Turning Life Wisdom into Business Success	5931ec6d-fd7f-586f-a989-21a273972b7b	1.12
540	Leadership	English (US)	Help Your Team Build the Skills that Matter Most	00ad24dc-fe95-5ae5-ba08-6ece7441ecf7	0.63
541	Leadership	English (US)	Hiring and Supporting Neurodiversity in the Workplace	2f15c3be-d7ce-5be8-91f2-944df5bc3e6a	2.03
542	Leadership	English (US)	How Leaders Can Connect Empathy and Results	24a7e1df-173c-5961-906a-362cbee71498	0.45
543	Leadership	English (US)	How Leaders Drive Results and Resolve Conflict in a Hybrid Workplace	c8bdd40f-d497-5b4a-99c1-a7cfabd22ac4	0.7
544	Leadership	English (US)	How Leaders Generate Energy and Cultivate Commitment	3f9997a0-0de0-5ee2-818d-10c1090eba49	0.65
545	Leadership	English (US)	How Managers Drive Extraordinary Team Performance	d6485171-0dfe-5a2b-aae1-b2fa1d1cb92a	0.75
546	Leadership	English (US)	How to Be an Effective Remote Manager	125a2a42-b237-5c7b-b848-8859ae805bf3	1.15
547	Leadership	English (US)	How to Be an Inclusive Leader (getAbstract Summary)	9d7a0e54-c92d-5ab4-8efd-4cd91f43880e	0.18
548	Leadership	English (US)	How to Be Caring While Holding Teams Accountable	eb8ed3b6-1690-5461-8fc0-dedde6dd1553	0.73
549	Leadership	English (US)	How to Build Credibility as a Leader	3a88b396-de49-518b-be11-ab0f9ef36e5d	0.27
550	Leadership	English (US)	How to Listen and How to Be Heard (getAbstract Summary)	ff5caf8f-4bb1-507e-bb38-5b3777c2c018	0.2
551	Leadership	English (US)	How to Proactively Manage Conflict as an Employee	79a5fd36-834e-5676-9946-e0a2b4a54525	0.43
552	Leadership	English (US)	How to Resolve Conflict and Boost Productivity through Deep Listening	8b0f6268-7452-52c2-8afa-8c50e71956c5	0.43
553	Leadership	English (US)	How to Work Smarter, Not Harder: Save Time and Money and Increase Productivity	b60fca83-5106-547b-9341-8c2e909b2c72	1.13
554	Leadership	English (US)	Icebreakers for Teams, Meetings, and Groups	e17a6be9-83a6-5497-a0f0-0ae3933302d5	0.57
555	Leadership	English (US)	Implementing Continuous Improvement: A Case Study	d0acbeec-1b7a-5854-899c-5a2970c1d134	2.2
556	Leadership	English (US)	Improving Your Conflict Competence	31499a3e-fab9-53ef-8c7f-ec28af74287e	0.77
557	Leadership	English (US)	Inclusive Female Leadership	37272104-2659-5953-ad81-da8ddf3947db	0.67
558	Leadership	English (US)	Inclusive Leadership (2022)	51cb8a5d-3acd-5924-a7bb-e593466a0b56	1
559	Leadership	English (US)	Inclusive Selling for Leaders	de6e24b2-5c75-5f12-af37-63d40971a58b	0.8
560	Leadership	English (US)	Inclusive Tech: Leadership and Management	a92cd0ed-a437-5d75-b279-45c13a246b3d	0.83
561	Leadership	English (US)	Inclusive Tech: The Case for Inclusive Leadership	2449ef68-5b1b-5d8d-b47e-91197cf7f142	1.17
562	Leadership	English (US)	Increasing Collaboration on Your Team	23a154b9-4c0f-58b0-92a3-711658f2372d	0.72
563	Leadership	English (US)	Inspirational Leadership Skills: Practical Motivational Leadership	32908a6a-b11d-5e61-958c-96fb3cb9aef1	3.03
564	Leadership	English (US)	Just Ask: Dorie Clark on Personal Effectiveness	35a7b96d-1cb0-50a0-aeda-c7367ed5821a	0.77
565	Leadership	English (US)	Key Psychological Principles for Ethical Persuasion	07cf1f1b-e79b-5a5e-8f67-05fc3adb7da7	0.5
566	Leadership	English (US)	Leaders: Five Tips for Establishing Team Processes	07a12891-7069-5bca-9ef2-654cb8d63ab5	0.43
567	Leadership	English (US)	Leadership Effectiveness: Moving Beyond Traditional Success Metrics	5e9ca933-1f5c-5b48-b001-ce92b7d5551f	0.6
568	Leadership	English (US)	Leading a Marketing Team	009fb075-0352-5f94-bcd6-bef419f1ba91	0.78
569	Leadership	English (US)	Leading and Working in Teams	1714344f-b588-5630-962e-e1df84ccd12d	0.42
570	Leadership	English (US)	Leading from Anywhere (Blinkist Summary)	d6ee332e-c34e-54f4-a6d2-f777e7f556e6	0.33
571	Leadership	English (US)	Leading Global Expansion	ad5e9fd0-d615-5d65-b022-a791f1f7d365	1.28
572	Leadership	English (US)	Leading Global Organizations	523dc960-b500-52f4-a3dd-d2eb32ea10b5	0.63
573	Leadership	English (US)	Leading in the Moment	a7463ffa-ec31-57b2-a2e4-908f08c3b092	0.77
574	Leadership	English (US)	Leading Inclusive Teams	6f8d8ae6-c2c4-5192-be4e-b11384503c8a	0.98
575	Leadership	English (US)	Leading Remote Projects and Virtual Teams	3381624c-e99d-560b-b015-eb5dd97efda1	0.48
576	Leadership	English (US)	Leading When You're Not in Charge	d131bcb6-4742-5717-8bc1-6cb3690371ed	0.5
577	Leadership	English (US)	Leading with a Heavy Heart	0145233d-a459-56aa-a0b4-3b5a5b2733e3	0.38
578	Leadership	English (US)	Leading with Empathy	f6e4023c-8eaf-57bd-ae1f-9f2a5ed39515	0.62
579	Leadership	English (US)	Learning to Write Marketing Copy	3f7c2084-a44f-504b-bc71-1426c7824b86	1.45
580	Leadership	English (US)	Level Up Your Remote Team Experience	184b994c-8285-5f36-8062-d315313a9b7b	0.62
581	Leadership	English (US)	Leveraging Your Relationship Capital	34f2ceac-6db2-5860-9a3f-c2c3766be135	0.53
582	Leadership	English (US)	Make Belonging Real in the Workplace	2db144dc-ee7c-5073-b470-416dbe374207	1
583	Leadership	English (US)	Making More Impact as a Middle Manager	d3582f11-f461-5772-b068-8c569f02becb	0.45
584	Leadership	English (US)	Making Teamwork Work as a Leader	408861ed-0b43-5ca0-be17-6e05c5bfa72e	0.55
585	Leadership	English (US)	Making the Case for Diversity and Inclusion	04950b8d-9e4d-5ef8-9e23-08f851c479a8	0.87
586	Leadership	English (US)	Managing a Cross-Functional Team	2c153d73-f080-503d-ab7f-ff6221e5a437	1.15
587	Leadership	English (US)	Managing a Diverse Team (2023)	246eead4-1bda-5ceb-a8e7-3a3087a38454	1.12
588	Leadership	English (US)	Managing a Multigenerational Team	277fa404-3363-5620-b379-4854e05b08eb	0.95
589	Leadership	English (US)	Managing Conflict in a Remote Work Environment	11232f6b-18f1-52d4-9efb-390705720493	0.87
590	Leadership	English (US)	Managing Conflict: A Practical Guide to Resolution in the Workplace (getAbstract Summary)	7c1c3453-dcb0-5f70-b1ef-0c78a3d9ae61	0.13
591	Leadership	English (US)	Managing Cross-Functional Collaboration as a Leader	da3f976d-3b48-5ce0-8f4b-b7d96717cbc9	0.62
592	Leadership	English (US)	Managing Depression in the Workplace	6d4cedb3-ede5-5b3d-9bf0-8dc67151d524	1.05
593	Leadership	English (US)	Managing Experienced Managers	d114de87-a6c5-5afb-9e4e-a2978beec1df	0.32
594	Leadership	English (US)	Managing for Better Ideas	3d706951-6896-5849-9ef2-1a3a614a924f	0.43
595	Leadership	English (US)	Managing for Results	01669640-bc3e-50a6-a81d-ead9675c2981	0.6
596	Leadership	English (US)	Managing Generation Z	81b107e8-03ac-5d8d-bdd2-18aad23844f8	0.53
597	Leadership	English (US)	Managing Globally	3e26f69b-e260-5c21-89a0-42cf308218a8	0.78
598	Leadership	English (US)	Managing in a Matrixed Organization	044cacb9-f6c6-517a-8daf-8ec6281dcb8b	0.68
599	Leadership	English (US)	Managing Multiple Generations	2b83d773-af53-5ce6-8ff2-52b7c3f9aac1	0.7
600	Leadership	English (US)	Managing Project Benefits	2ecddac3-551a-50ef-8e6d-f7abec79d05d	1.27
601	Leadership	English (US)	Managing Resources Across Project Teams	b4729baa-b7e7-50b4-8354-52fadacfcdc9	1.37
602	Leadership	English (US)	Managing Skills for Remote Leaders	a0e54d3c-397a-53f6-b926-12bed4aed629	1.2
603	Leadership	English (US)	Managing Teams	0f387a66-1a25-5f18-85ea-4658868394fa	1.15
604	Leadership	English (US)	Managing Temporary and Contract Employees	913ca22b-dab4-5703-9449-6f88a0df09c7	0.83
605	Leadership	English (US)	Managing Your Emotions at Work	dac03fb8-ad4f-5172-bce1-64a3072db818	0.83
606	Leadership	English (US)	Mastering Communications as a Leader	c54aca5a-577a-5562-93b7-b62918c2b9eb	1.27
607	Leadership	English (US)	Mistakes to Avoid When Resolving Conflict	97d679f9-433b-5b29-ae60-3bc095db6250	0.65
608	Leadership	English (US)	Mixtape: Learning Highlights for Better Productivity	9f596921-76f5-57cc-8434-29a75f4d8e1f	0.72
609	Leadership	English (US)	Motivate Remote Teams	b70c616e-9a26-5c6d-8e76-705e62925692	2.68
610	Leadership	English (US)	Nano Tips for Handling Difficult Work Situations with Tiffany Uman	c737d270-96d0-54ee-91e3-5a385f862d88	0.22
611	Leadership	English (US)	Nano Tips for Senior Leaders: Collaborating Through Conflict with David Burkus	50b8257c-d4b4-5dbe-bb03-b9cc5d2af231	0.18
612	Leadership	English (US)	Navigating Environmental Sustainability: A Guide for Leaders	20ce73ab-af5f-5252-874a-d79b136d2ce6	0.27
613	Leadership	English (US)	Organizational Learning and Development	da84a54e-9606-53ba-9eb0-43160b479eec	1.08
614	Leadership	English (US)	Overcome The Productivity Perception Gap as a Manager	7f65c39b-5f2f-5998-a67f-8a79002d30d7	0.38
615	Leadership	English (US)	Overcoming Imposter Syndrome	c2a07911-12d4-5283-84b8-e20bf6802ffe	0.53
616	Leadership	English (US)	Overcoming Obstacles and Building Team Resilience	b788837d-946e-540f-a11b-e2818086bc70	1.02
617	Leadership	English (US)	Performance Management: Conducting Performance Reviews	0f7142ad-2f2a-5cd4-8a15-eeadffcf4402	0.47
618	Leadership	English (US)	Performance Management: Improving Employee Performance	c5a3b7c3-00a9-526e-871e-8535fabd3a06	0.97
619	Leadership	English (US)	Performance Management: Setting Goals and Managing Performance	e1bcb80a-b497-588b-aa21-f501f822ccd9	0.32
620	Leadership	English (US)	Prioritizing Effectively as a Leader	a4335b26-0249-52bc-9bcb-4dcb4301b43a	0.6
621	Leadership	English (US)	Prioritizing Tasks for Maximum Impact	b9898d8c-014c-502d-b1c0-6ece9a4a937f	0.3
622	Leadership	English (US)	Productive Leadership	3eb4d578-51bc-5faa-849a-7881cfa99cf3	0.4
623	Leadership	English (US)	Productivity Principles to Make Time for What’s Important	9a835750-dce1-50b6-91b4-4086d44b4499	0.38
624	Leadership	English (US)	Project Management Skills for Leaders	fa6a192e-3985-59e8-a172-5bc62a78b3ed	0.6
625	Leadership	English (US)	Promoting Internal Mobility as a Manager	129dc423-cda5-5dd0-8a41-0ed93b6a7ee0	0.4
626	Leadership	English (US)	Proven Tips for Managing Your Time	9295b982-bbca-5af8-bbb7-10041ff29578	0.27
627	Leadership	English (US)	Relationship Building for Creative Leaders	668bd571-d0fe-5f58-acfb-d115d439ca53	0.85
628	Leadership	English (US)	Rules for Rising Leaders	3d7932e0-30ff-5ff2-ab34-b2d74fcde462	0.3
629	Leadership	English (US)	Running a Design Business: The Staffing Rule Book	fbf27e6f-315f-59e2-8e18-904f39e4bc92	1.08
630	Leadership	English (US)	Running a Profitable Business: Calculating Breakeven	d7f2b916-0bf2-5a85-9870-c3b90202bb6c	1.32
631	Leadership	English (US)	Skills for Leading the Future of Work	a85c1e81-508d-5b4c-87a6-187cba333ef0	1.37
632	Leadership	English (US)	Skip-Level Meetings	17050285-83e1-59b9-a0d1-75f0e8cf8a9d	0.47
633	Leadership	English (US)	Smart Teams (Blinkist Summary)	fedcab03-9b9f-50d7-84ed-7b074c381893	0.35
634	Leadership	English (US)	Storytelling for Leaders	4d6a88a5-5555-5275-8052-1652eb375585	0.75
635	Leadership	English (US)	Strategic Leadership: Deploying Intelligent Disobedience	20985506-df12-5d89-95ff-7af050be6ad6	0.57
636	Leadership	English (US)	Strategies for Effective Leadership Teams	4104478a-a403-5169-94f3-2cbbf49388c8	0.67
637	Leadership	English (US)	Succeeding as an LGBT Professional	cc71d6c6-e21f-5498-975a-c40263b9e39e	0.33
638	Leadership	English (US)	Team Coaching Strategies for Project Managers	e64ac2fb-02a5-5096-a441-ae724543ce97	0.92
639	Leadership	English (US)	Technoethics: A 21st Century Leadership Competency	05a5fc1a-c6f9-528e-9198-c7aa70527cd8	1.6
640	Leadership	English (US)	The Art of Leadership (getAbstract Summary)	a1dbd7ef-56fd-57f6-b24c-b9b2275e732c	0.22
641	Leadership	English (US)	The Five Most Important Questions You Will Ever Ask About Your Organization (Blinkist Summary)	3e1203d6-7c99-58c6-bba5-6018d1403619	0.25
642	Leadership	English (US)	The Long-Distance Leader (getAbstract Summary)	61979389-11b7-581f-8985-73940ed85994	0.25
643	Leadership	English (US)	The Manager's Guide to Difficult Conversations	9afdc568-d55a-5b0a-b431-b120e58b72eb	0.95
644	Leadership	English (US)	The Secret: What Great Leaders Know and Do (getAbstract Summary)	884d7b12-1cc1-5d2a-b3b0-e0cb9b61f272	0.08
